total_harvarea,avg_farmsize,cropland_fraction,majcrop,majcrop_rank,crop,country,cropname,iso_a3
0.0047203385429384,0.0001123890129271,0.0,8.0,2,18,Malaysia,Soybeans,MYS
13.558507291548686,0.0039575327762839,0.0255465941561434,9.0,1,18,Ecuador,Soybeans,ECU
13.558507291548686,0.0039575327762839,0.0255465941561434,2.0,2,18,Ecuador,Soybeans,ECU
202.3701260867238,0.0010761906908883,0.3066514097979269,12.0,1,18,Russian Federation,Soybeans,RUS
202.3701260867238,0.0010761906908883,0.3066514097979269,5.0,2,18,Russian Federation,Soybeans,RUS
0.0110479943127757,9.05573304325877e-05,0.2818550474547023,10.0,1,18,Uzbekistan,Soybeans,UZB
0.0110479943127757,9.05573304325877e-05,0.2818550474547023,12.0,2,18,Uzbekistan,Soybeans,UZB
0.3000940127248555,0.0006398593021851,0.0265110537537874,9.0,1,18,Timor-Leste,Soybeans,TLS
0.3000940127248555,0.0006398593021851,0.0265110537537874,8.0,2,18,Timor-Leste,Soybeans,TLS
0.0432072063343973,2.103564086387407e-05,0.0034231025470199,2.0,1,18,Panama,Soybeans,PAN
0.0432072063343973,2.103564086387407e-05,0.0034231025470199,9.0,2,18,Panama,Soybeans,PAN
0.0099164271284735,8.475578742285055e-06,0.3778191632928475,12.0,1,18,Lithuania,Soybeans,LTU
0.0099164271284735,8.475578742285055e-06,0.3778191632928475,9.0,2,18,Lithuania,Soybeans,LTU
0.7103199883109248,3.04335899019248e-05,0.0141778965408379,10.0,1,18,Peru,Soybeans,PER
0.7103199883109248,3.04335899019248e-05,0.0141778965408379,2.0,2,18,Peru,Soybeans,PER
0.0284032521986574,8.239991934626477e-06,0.1266110882079,5.0,1,18,Latvia,Soybeans,LVA
0.0284032521986574,8.239991934626477e-06,0.1266110882079,8.0,2,18,Latvia,Soybeans,LVA
0.0168408101077361,1.0627798881570233e-06,0.0051913150919707,10.0,1,18,Madagascar,Soybeans,MDG
0.0168408101077361,1.0627798881570233e-06,0.0051913150919707,8.0,2,18,Madagascar,Soybeans,MDG
1.659577154005092,0.0007616232923382,0.1005321127508997,8.0,1,18,Bosnia and Herzegovina,Soybeans,BIH
1.659577154005092,0.0007616232923382,0.1005321127508997,4.0,2,18,Bosnia and Herzegovina,Soybeans,BIH
2186.533143546545,0.0269729243998142,0.6680172780960593,12.0,1,18,India,Soybeans,IND
