total_harvarea,avg_farmsize,cropland_fraction,majcrop,majcrop_rank,crop,country,cropname,iso_a3
1.8913229862537394e-26,1.8913229862537394e-26,0.0,16.0,1,2,Egypt,Cassava,EGY
4.968690793861888e-24,3.3124605292412587e-25,0.7056140350877194,12.0,1,2,Jordan,Cassava,JOR
4.968690793861888e-24,3.3124605292412587e-25,0.7056140350877194,7.0,2,2,Jordan,Cassava,JOR
0.008274643187178299,0.0007522402897434818,0.24066985645933014,10.0,1,2,Barbados,Cassava,BRB
0.008274643187178299,0.0007522402897434818,0.24066985645933014,12.0,2,2,Barbados,Cassava,BRB
0.0015454085159944952,0.00014049168327222685,0.05516746411483253,10.0,1,2,Uruguay,Cassava,URY
0.0015454085159944952,0.00014049168327222685,0.05516746411483253,9.0,2,2,Uruguay,Cassava,URY
0.03707958722952753,0.0011961157170815332,0.032156196943972835,10.0,1,2,Martinique,Cassava,MTQ
0.03707958722952753,0.0011961157170815332,0.032156196943972835,2.0,2,2,Martinique,Cassava,MTQ
52.707803169319675,0.007472044679517958,0.02973900586453375,9.0,1,2,Guinea,Cassava,GIN
52.707803169319675,0.007472044679517958,0.02973900586453375,10.0,2,2,Guinea,Cassava,GIN
0.04059924173634499,0.0006881227412939829,0.17742194469223907,10.0,1,2,Cabo Verde,Cassava,CPV
0.04059924173634499,0.0006881227412939829,0.17742194469223907,16.0,2,2,Cabo Verde,Cassava,CPV
9.178210596597637,0.004364341700712144,0.04689591310658958,8.0,1,2,Sri Lanka,Cassava,LKA
9.178210596597637,0.004364341700712144,0.04689591310658958,9.0,2,2,Sri Lanka,Cassava,LKA
0.00021818367940795724,1.454557862719715e-05,0.0,16.0,1,2,Kyrgyzstan,Cassava,KGZ
0.00021818367940795724,1.454557862719715e-05,0.0,10.0,2,2,Kyrgyzstan,Cassava,KGZ
2.282455690247616,0.0005987554276620189,0.029109322361517646,9.0,1,2,Nicaragua,Cassava,NIC
2.282455690247616,0.0005987554276620189,0.029109322361517646,8.0,2,2,Nicaragua,Cassava,NIC
4.221225791360325,0.0011635131729218096,0.17231793651714733,10.0,1,2,Senegal,Cassava,SEN
4.221225791360325,0.0011635131729218096,0.17231793651714733,12.0,2,2,Senegal,Cassava,SEN
0.0038847479218020453,6.474579869670075e-05,0.36871929824561406,12.0,1,2,Mauritius,Cassava,MUS
0.0038847479218020453,6.474579869670075e-05,0.36871929824561406,2.0,2,2,Mauritius,Cassava,MUS
538.8494988717849,0.00298610987338342,0.0482902990968877,9.0,1,2,Brazil,Cassava,BRA
538.8494988717849,0.00298610987338342,0.0482902990968877,10.0,2,2,Brazil,Cassava,BRA
0.7632810257491656,0.0007587286538262083,0.0012336507272156536,9.0,1,2,Guinea-Bissau,Cassava,GNB
0.7632810257491656,0.0007587286538262083,0.0012336507272156536,11.0,2,2,Guinea-Bissau,Cassava,GNB
14.672846388421021,0.010632497382913783,2.135774218154081e-05,2.0,1,2,Gabon,Cassava,GAB
14.672846388421021,0.010632497382913783,2.135774218154081e-05,10.0,2,2,Gabon,Cassava,GAB
14.215449621694937,0.0007040488149024286,0.0130514637840205,9.0,1,2,Venezuela (Bolivarian Republic of),Cassava,VEN
14.215449621694937,0.0007040488149024286,0.0130514637840205,10.0,2,2,Venezuela (Bolivarian Republic of),Cassava,VEN
1.551031293455846e-25,8.163322597136031e-27,0.21229916897506923,4.0,1,2,Bulgaria,Cassava,BGR
1.551031293455846e-25,8.163322597136031e-27,0.21229916897506923,12.0,2,2,Bulgaria,Cassava,BGR
33.95364582106777,0.009922164179154811,0.13723614998923375,14.0,1,2,Cuba,Cassava,CUB
33.95364582106777,0.009922164179154811,0.13723614998923375,9.0,2,2,Cuba,Cassava,CUB
0.00012909696670249104,3.227424167562276e-05,0.0,10.0,1,2,Eritrea,Cassava,ERI
20.828990077465278,0.0013983880548818581,0.028954930124909455,10.0,1,2,Kenya,Cassava,KEN
20.828990077465278,0.0013983880548818581,0.028954930124909455,9.0,2,2,Kenya,Cassava,KEN
68.7875858306461,0.00751694741893193,0.06970926387107534,2.0,1,2,Philippines,Cassava,PHL
68.7875858306461,0.00751694741893193,0.06970926387107534,8.0,2,2,Philippines,Cassava,PHL
119.70075045106478,0.02068799696700048,0.13579766041443048,14.0,1,2,Uganda,Cassava,UGA
119.70075045106478,0.02068799696700048,0.13579766041443048,9.0,2,2,Uganda,Cassava,UGA
87.70173649153458,0.00819336103246773,0.13697624105105813,2.0,1,2,Viet Nam,Cassava,VNM
87.70173649153458,0.00819336103246773,0.13697624105105813,9.0,2,2,Viet Nam,Cassava,VNM
43.89874602233431,0.005450552026612156,0.22370740919843685,9.0,1,2,Cameroon,Cassava,CMR
43.89874602233431,0.005450552026612156,0.22370740919843685,12.0,2,2,Cameroon,Cassava,CMR
6.538296954932775,0.0005740383630318504,0.2771099764336214,10.0,1,2,Chad,Cassava,TCD
6.538296954932775,0.0005740383630318504,0.2771099764336214,12.0,2,2,Chad,Cassava,TCD
1.2531748325272929e-05,1.2531748325272929e-05,0.0,16.0,1,2,Tajikistan,Cassava,TJK
97.65761535205185,0.0003492012277481651,0.18238439721917968,10.0,1,2,"China, mainland",Cassava,CHN
97.65761535205185,0.0003492012277481651,0.18238439721917968,12.0,2,2,"China, mainland",Cassava,CHN
0.011484043250675313,0.0002871010812668828,0.24727631578947368,8.0,1,2,Democratic People's Republic of Korea,Cassava,PRK
0.011484043250675313,0.0002871010812668828,0.24727631578947368,12.0,1,2,Democratic People's Republic of Korea,Cassava,PRK
0.03196709764233674,0.00041515711223813945,0.047286397812713606,2.0,1,2,Réunion,Cassava,REU
0.03196709764233674,0.00041515711223813945,0.047286397812713606,10.0,2,2,Réunion,Cassava,REU
0.5868945490419719,0.0004542527469365108,0.00047620987453153005,2.0,1,2,French Guyana,Cassava,GUF
0.5868945490419719,0.0004542527469365108,0.00047620987453153005,8.0,2,2,French Guyana,Cassava,GUF
2.8753566924187908,0.00044606836680403207,0.0037306693665594332,10.0,1,2,Somalia,Cassava,SOM
2.8753566924187908,0.00044606836680403207,0.0037306693665594332,7.0,2,2,Somalia,Cassava,SOM
2.0435077055656042e-25,2.9192967222365774e-26,0.0,5.0,1,2,Austria,Cassava,AUT
2.0435077055656042e-25,2.9192967222365774e-26,0.0,10.0,2,2,Austria,Cassava,AUT
179.9399874383298,0.013253295090103102,0.00812504118807736,9.0,1,2,Mozambique,Cassava,MOZ
179.9399874383298,0.013253295090103102,0.00812504118807736,10.0,2,2,Mozambique,Cassava,MOZ
0.052311868835886344,0.0012455206865687224,0.3056015037593985,12.0,1,2,Bangladesh,Cassava,BGD
0.052311868835886344,0.0012455206865687224,0.3056015037593985,8.0,2,2,Bangladesh,Cassava,BGD
3.0497585537178535,0.00016462045523684841,0.17419234418768503,2.0,1,2,Myanmar,Cassava,MMR
3.0497585537178535,0.00016462045523684841,0.17419234418768503,12.0,2,2,Myanmar,Cassava,MMR
234.31337599427934,0.03610375593132193,0.0777190819884843,10.0,1,2,Ghana,Cassava,GHA
234.31337599427934,0.03610375593132193,0.0777190819884843,9.0,2,2,Ghana,Cassava,GHA
0.02337840711697936,0.007792802372326453,0.0,2.0,1,2,Dominica,Cassava,DMA
5.040411045813838e-22,4.491144119944612e-26,0.4002955866008245,12.0,1,2,Italy,Cassava,ITA
5.040411045813838e-22,4.491144119944612e-26,0.4002955866008245,9.0,2,2,Italy,Cassava,ITA
13.83712640933436,0.008578503663567489,0.003173556955003752,9.0,1,2,Sierra Leone,Cassava,SLE
13.83712640933436,0.008578503663567489,0.003173556955003752,8.0,2,2,Sierra Leone,Cassava,SLE
7.315631842536573e-23,2.0549527647574643e-25,0.39668539325842694,12.0,1,2,Israel,Cassava,ISR
7.315631842536573e-23,2.0549527647574643e-25,0.39668539325842694,10.0,2,2,Israel,Cassava,ISR
51.54133594280958,0.0024311950916419615,0.004251787487586892,9.0,1,2,Zambia,Cassava,ZMB
51.54133594280958,0.0024311950916419615,0.004251787487586892,10.0,2,2,Zambia,Cassava,ZMB
0.5214376025790113,3.3826636560428884e-05,0.03687822865629855,10.0,1,2,Mali,Cassava,MLI
0.5214376025790113,3.3826636560428884e-05,0.03687822865629855,16.0,2,2,Mali,Cassava,MLI
0.0013259730903232292,2.0718329536300456e-05,0.04868421052631579,10.0,1,2,Mongolia,Cassava,MNG
0.0013259730903232292,2.0718329536300456e-05,0.04868421052631579,12.0,2,2,Mongolia,Cassava,MNG
0.01887645354122469,0.00030445892808426923,0.2335993208828523,10.0,1,2,Ethiopia,Cassava,ETH
0.01887645354122469,0.00030445892808426923,0.2335993208828523,12.0,2,2,Ethiopia,Cassava,ETH
0.46513770196268434,7.5656750481894e-05,0.06162115193644489,8.0,1,2,Mexico,Cassava,MEX
0.46513770196268434,7.5656750481894e-05,0.06162115193644489,9.0,2,2,Mexico,Cassava,MEX
26.904718922800384,0.010668009089135759,0.00010705789056304521,10.0,1,2,Congo,Cassava,COG
26.904718922800384,0.010668009089135759,0.00010705789056304521,9.0,2,2,Congo,Cassava,COG
2.0048439756396306,0.00027066882349664246,0.016058777969630435,2.0,1,2,Lao People's Democratic Republic,Cassava,LAO
2.0048439756396306,0.00027066882349664246,0.016058777969630435,8.0,2,2,Lao People's Democratic Republic,Cassava,LAO
32.84069834827824,0.021821062025434046,0.02972512677041441,9.0,1,2,Togo,Cassava,TGO
32.84069834827824,0.021821062025434046,0.02972512677041441,10.0,2,2,Togo,Cassava,TGO
5.177602045414176e-05,1.3993519041659934e-06,0.13183499288762449,7.0,1,2,Pakistan,Cassava,PAK
5.177602045414176e-05,1.3993519041659934e-06,0.13183499288762449,16.0,2,2,Pakistan,Cassava,PAK
12.026731791484963,0.0011432254554643501,0.009090854512707625,2.0,1,2,Malaysia,Cassava,MYS
12.026731791484963,0.0011432254554643501,0.009090854512707625,8.0,2,2,Malaysia,Cassava,MYS
1.5255175533694632e-26,7.627587766847316e-27,0.015526315789473683,7.0,1,2,Saudi Arabia,Cassava,SAU
6.929113929939774,0.001004510572621017,0.014889441638308588,2.0,1,2,Ecuador,Cassava,ECU
6.929113929939774,0.001004510572621017,0.014889441638308588,9.0,2,2,Ecuador,Cassava,ECU
0.021410989927062474,0.00022537884133749973,0.13406094182825484,10.0,1,2,Russian Federation,Cassava,RUS
0.021410989927062474,0.00022537884133749973,0.13406094182825484,9.0,2,2,Russian Federation,Cassava,RUS
3.540388134191744,0.007548801991880051,0.02651105375378746,9.0,1,2,Timor-Leste,Cassava,TLS
3.540388134191744,0.007548801991880051,0.02651105375378746,8.0,2,2,Timor-Leste,Cassava,TLS
0.043625952154343395,5.732713817916346e-05,2.3514765889757243e-05,2.0,1,2,Solomon Islands,Cassava,SLB
0.043625952154343395,5.732713817916346e-05,2.3514765889757243e-05,0.0,2,2,Solomon Islands,Cassava,SLB
0.8028290307635757,0.0003958723031378578,0.003466988477109935,2.0,1,2,Panama,Cassava,PAN
0.8028290307635757,0.0003958723031378578,0.003466988477109935,9.0,2,2,Panama,Cassava,PAN
26.23366239895907,0.0012217045777934649,0.013213803380990081,10.0,1,2,Peru,Cassava,PER
26.23366239895907,0.0012217045777934649,0.013213803380990081,2.0,2,2,Peru,Cassava,PER
107.2093738611984,0.006870193775148888,0.005268115819828327,10.0,1,2,Madagascar,Cassava,MDG
107.2093738611984,0.006870193775148888,0.005268115819828327,8.0,2,2,Madagascar,Cassava,MDG
0.855063962895656,0.0015490289182892318,0.038761441647597254,2.0,1,2,Fiji,Cassava,FJI
0.855063962895656,0.0015490289182892318,0.038761441647597254,10.0,2,2,Fiji,Cassava,FJI
0.12994731217622757,0.0072192951209015315,0.0026608187134502925,2.0,1,2,Saint Lucia,Cassava,LCA
0.12994731217622757,0.0072192951209015315,0.0026608187134502925,8.0,2,2,Saint Lucia,Cassava,LCA
81.30833175870077,0.0013825361200914927,0.618720531157347,12.0,1,2,India,Cassava,IND
81.30833175870077,0.0013825361200914927,0.618720531157347,10.0,2,2,India,Cassava,IND
58.57946328425032,0.00409933263010849,0.001270929247541527,9.0,1,2,Central African Republic,Cassava,CAF
58.57946328425032,0.00409933263010849,0.001270929247541527,5.0,2,2,Central African Republic,Cassava,CAF
0.03185897725234099,0.001327457385514208,0.00368421052631579,10.0,1,2,South Africa,Cassava,ZAF
0.01181085530697601,0.0005135154481293918,0.00016018306636155608,10.0,1,2,Botswana,Cassava,BWA
0.01181085530697601,0.0005135154481293918,0.00016018306636155608,7.0,2,2,Botswana,Cassava,BWA
102.28557411805554,0.010566691541121439,0.0004950521966072206,9.0,1,2,Côte d'Ivoire,Cassava,CIV
102.28557411805554,0.010566691541121439,0.0004950521966072206,10.0,2,2,Côte d'Ivoire,Cassava,CIV
3.1168008996632466e-25,1.5584004498316233e-25,0.16026315789473686,10.0,1,2,Lebanon,Cassava,LBN
2.031992794566122,0.0006242681396516504,0.030147303743229045,8.0,1,2,Guatemala,Cassava,GTM
2.031992794566122,0.0006242681396516504,0.030147303743229045,9.0,2,2,Guatemala,Cassava,GTM
33.87593483645469,0.046278599503353404,0.22565573770491804,14.0,1,2,Rwanda,Cassava,RWA
33.87593483645469,0.046278599503353404,0.22565573770491804,10.0,2,2,Rwanda,Cassava,RWA
184.6009381479962,0.005487379630450825,0.0027254806556535806,9.0,1,2,Angola,Cassava,AGO
184.6009381479962,0.005487379630450825,0.0027254806556535806,10.0,2,2,Angola,Cassava,AGO
0.008285142481327057,0.008285142481327057,0.0,2.0,1,2,Sao Tome and Principe,Cassava,STP
49.567606600884346,0.01374586982830958,0.3727184225121873,12.0,1,2,Benin,Cassava,BEN
49.567606600884346,0.01374586982830958,0.3727184225121873,10.0,2,2,Benin,Cassava,BEN
0.008830266713630408,0.0012614666733757726,0.0032330827067669175,8.0,1,2,Grenada,Cassava,GRD
0.008830266713630408,0.0012614666733757726,0.0032330827067669175,0.0,2,2,Grenada,Cassava,GRD
0.046420600585406646,0.0011605150146351661,0.07786842105263159,2.0,1,2,Guadeloupe,Cassava,GLP
0.046420600585406646,0.0011605150146351661,0.07786842105263159,8.0,2,2,Guadeloupe,Cassava,GLP
1.460868476256657e-25,2.0869549660809385e-26,0.9647368421052631,12.0,1,2,Turkey,Cassava,TUR
8.270693523505124e-27,4.135346761752562e-27,0.09315789473684212,10.0,1,2,Morocco,Cassava,MAR
3.7143375464461315,0.0002520416330627761,0.0007101352485509085,2.0,1,2,Papua New Guinea,Cassava,PNG
3.7143375464461315,0.0002520416330627761,0.0007101352485509085,8.0,2,2,Papua New Guinea,Cassava,PNG
5.737338839907921e-22,2.987419338665931e-26,0.29187859521232135,10.0,1,2,Spain,Cassava,ESP
5.737338839907921e-22,2.987419338665931e-26,0.29187859521232135,12.0,2,2,Spain,Cassava,ESP
23.953913310484495,0.029719495422437337,0.2426694527882983,12.0,1,2,Burundi,Cassava,BDI
23.953913310484495,0.029719495422437337,0.2426694527882983,14.0,2,2,Burundi,Cassava,BDI
12.676071775502919,0.0005596993895930289,0.029978829314543865,2.0,1,2,Bolivia (Plurinational State of),Cassava,BOL
12.676071775502919,0.0005596993895930289,0.029978829314543865,4.0,2,2,Bolivia (Plurinational State of),Cassava,BOL
0.45581629346634145,0.0006683523364609112,0.06384627257292792,9.0,1,2,El Salvador,Cassava,SLV
0.45581629346634145,0.0006683523364609112,0.06384627257292792,8.0,2,2,El Salvador,Cassava,SLV
0.9942368643532973,0.0028818459836327456,0.043942028985507246,8.0,1,4,Jamaica,"Groundnuts, with shell",JAM
0.9942368643532973,0.0028818459836327456,0.043942028985507246,2.0,2,4,Jamaica,"Groundnuts, with shell",JAM
0.7208601427264512,0.002538239939177645,1.8532246108228317e-06,2.0,1,4,Vanuatu,"Groundnuts, with shell",VUT
0.7208601427264512,0.002538239939177645,1.8532246108228317e-06,0.0,2,4,Vanuatu,"Groundnuts, with shell",VUT
0.11810953170061111,0.011810953170061112,0.0059473684210526335,2.0,1,4,Saint Vincent and the Grenadines,"Groundnuts, with shell",VCT
0.11810953170061111,0.011810953170061112,0.0059473684210526335,0.0,2,4,Saint Vincent and the Grenadines,"Groundnuts, with shell",VCT
0.019371910373592982,0.001076217242977388,0.7346491228070176,12.0,1,4,Nepal,"Groundnuts, with shell",NPL
0.019371910373592982,0.001076217242977388,0.7346491228070176,5.0,2,4,Nepal,"Groundnuts, with shell",NPL
61.81659924862083,0.009906506289843083,0.12152656882591094,10.0,1,4,Niger,"Groundnuts, with shell",NER
61.81659924862083,0.009906506289843083,0.12152656882591094,14.0,2,4,Niger,"Groundnuts, with shell",NER
0.42339536863278227,2.0249431758227666e-05,0.13552378603019097,10.0,1,4,Iran (Islamic Republic of),"Groundnuts, with shell",IRN
0.42339536863278227,2.0249431758227666e-05,0.13552378603019097,7.0,2,4,Iran (Islamic Republic of),"Groundnuts, with shell",IRN
0.047805807436816394,0.0016484761185109101,0.5996188747731398,12.0,1,4,Romania,"Groundnuts, with shell",ROU
0.047805807436816394,0.0016484761185109101,0.5996188747731398,10.0,2,4,Romania,"Groundnuts, with shell",ROU
0.11879813359041691,3.486883874095008e-05,0.018761373642500734,8.0,1,4,Honduras,"Groundnuts, with shell",HND
0.11879813359041691,3.486883874095008e-05,0.018761373642500734,9.0,2,4,Honduras,"Groundnuts, with shell",HND
32.537683800794184,0.09269995384841648,0.4153591243064927,10.0,1,4,Gambia,"Groundnuts, with shell",GMB
32.537683800794184,0.09269995384841648,0.4153591243064927,12.0,2,4,Gambia,"Groundnuts, with shell",GMB
0.000328680437633011,3.6520048625890115e-05,0.1235672514619883,4.0,1,4,Armenia,"Groundnuts, with shell",ARM
0.000328680437633011,3.6520048625890115e-05,0.1235672514619883,10.0,2,4,Armenia,"Groundnuts, with shell",ARM
5.211906232815977e-06,1.7972090457986128e-07,0.0,10.0,1,4,France,"Groundnuts, with shell",FRA
5.211906232815977e-06,1.7972090457986128e-07,0.0,8.0,2,4,France,"Groundnuts, with shell",FRA
