,iso_a3,cropname,whichlag,r2,avg_gdp,flag_sum,total_harvarea,cropland_fraction,avg_sm,avg_tmax
1356,SDN,Sunflower seed,yield_lead,0.03659042634283583,947.1428362528484,0.0,3.620374688424704,0.1084788908809588,0.21123722572702433,33.38383745089539
1357,SDN,Sweet potatoes,yield_lead,0.15466120879579578,947.1428362528484,0.0,0.1099539911138727,0.1086715483225033,0.19716782346022851,33.131936432848555
1358,SDN,Wheat,yield_lag,0.20386651037597966,947.1428362528484,0.0,34.738719500048205,0.1382556273404386,0.18161834407608657,34.11603677926639
1359,SDN,Yams,yield_lag,0.23720762745447244,947.1428362528484,9.0,11.985617360357992,0.1085950021722215,0.18460497272983675,34.769539536770374
1360,SEN,Cassava,yield_lag,0.07869960291756348,1222.987725283271,0.0,4.221225791360325,0.1723179365171473,0.05046561709911229,34.077149517491584
1361,SEN,"Groundnuts, with shell",yield_log_dt,0.39348761213825867,1222.987725283271,0.0,212.6908516998737,0.1223973899836874,0.1826513676038658,34.48517901399589
1362,SEN,Maize,yield_log_dt,0.27012161445960725,1222.987725283271,0.0,24.432953956044003,0.1312800702742176,0.232495641950072,34.01305959391891
1363,SEN,Millet,yield_log_dt,0.3296160734174352,1222.987725283271,0.0,203.69198685951773,0.1133545688098875,0.21670916797197928,33.906762854763585
1364,SEN,Potatoes,yield_lead,0.1300465853640076,1222.987725283271,8.0,0.1255223152064957,0.1133545688098875,0.22552359588297025,34.232421458459086
1365,SEN,Pulses nes,yield_lag,0.3967179404911072,1222.987725283271,14.0,0.4332769883945471,0.1133545688098875,0.22191680556000495,35.06055404588499
1366,SEN,"Rice, paddy",yield_log_dt,0.05455720786754831,1222.987725283271,0.0,23.431804815040778,0.0659706745597453,0.20493557637683787,34.16266553303194
1367,SEN,Seed cotton,yield_log_dt,0.09058741939985744,1222.987725283271,1.0,9.005306560000463,0.2197902097902097,0.23054708019318582,34.172244861714034
1368,SEN,Sorghum,yield_log_dt,0.28900746577922914,1222.987725283271,0.0,51.513443283198285,0.1133545688098875,0.24676845286779459,33.69485030722642
1369,SEN,Sweet potatoes,yield_log_dt,0.010429069090326723,1222.987725283271,9.0,0.0569345719339082,0.0683575560886129,0.22657610129190753,33.76766988104792
1370,SEN,Yams,yield_log_dt,0.28942086546939183,1222.987725283271,7.0,0.0006880519795231,0.0067409227181878,0.1445142799171975,37.35434951688727
1371,SGP,Sweet potatoes,yield_lead,0.08139498112029378,49843.97659621325,20.0,0.0001114505212171,0.0110526315789473,0.29067025724384515,31.701530111008804
1372,SLB,Cassava,yield_log_dt,0.2451062197203085,1678.8251017539776,21.0,0.0436259521543433,2.3514765889757243e-05,0.38112264860306794,30.311611862044487
1373,SLB,Pulses nes,yield_log_dt,0.20062364034870792,1678.8251017539776,21.0,0.8861502114887116,2.3514765889757243e-05,0.3755529949506563,29.869376630635717
1374,SLB,"Rice, paddy",yield_lag,0.17982776318235366,1678.8251017539776,16.0,0.2979480311150837,2.3514765889757243e-05,0.3811226486099794,30.313206405434613
1375,SLB,Sweet potatoes,yield_lag,0.03445527284477526,1678.8251017539776,21.0,1.7041641985124445,2.3514765889757243e-05,0.3803100455966281,29.93836355274678
1376,SLB,Yams,yield_lead,0.01606870300937099,1678.8251017539776,21.0,0.3499216722520941,2.3514765889757243e-05,0.37980642705252615,29.932463886410435
1377,SLE,Cassava,yield_lead,0.001121057911175068,708.4783653113677,8.0,13.83712640933436,0.0031735569550037,0.170188964115308,33.217860942287444
1378,SLE,"Groundnuts, with shell",yield_log_dt,0.011149345860075844,708.4783653113677,7.0,8.876851413631812,0.0031229608146854,0.2978411758627547,30.300183897745228
1379,SLE,Maize,yield_log_dt,0.05889925357509465,708.4783653113677,5.0,2.8836922924238024,0.0031828168552221,0.3114539676710644,29.72070208889813
1380,SLE,Millet,yield_lead,0.05923714528500696,708.4783653113677,15.0,3.382303502090508,0.0031755256627922,0.31131086382213224,29.696248221555685
1381,SLE,Pulses nes,yield_lead,0.032336842726001305,708.4783653113677,21.0,20.76963066284952,0.0031735569550037,0.3093733108419066,29.921829041044333
1382,SLE,"Rice, paddy",yield_lead,0.002877273599605774,708.4783653113677,8.0,60.36558049672749,0.0031735569550037,0.3008434197825589,29.921121901402547
1383,SLE,Sorghum,yield_log_dt,0.06374467021058251,708.4783653113677,17.0,4.504349449688334,0.0031755256627922,0.301441398865299,30.010545394243877
1384,SLE,Sweet potatoes,yield_log_dt,0.0006542386407283494,708.4783653113677,6.0,3.713034580458043,0.0031735569550037,0.2948717900948142,30.368990294843947
1385,SLV,Cassava,yield_lead,0.017182449945647993,3370.7971677502533,1.0,0.4558162934663414,0.0638462725729279,0.17417721643572473,31.357650100162196
1386,SLV,Maize,yield_log_dt,0.12128881128400987,3370.7971677502533,0.0,91.81581242545508,0.0638462725729279,0.2837367533545809,30.4559454413766
1387,SLV,Potatoes,yield_lead,0.0019736594853510844,3370.7971677502533,1.0,0.2224516983853846,0.0638462725729279,0.31412602008605844,30.306178241509812
1388,SLV,"Rice, paddy",yield_lead,0.01390735383989609,3370.7971677502533,0.0,2.917898034997052,0.0638462725729279,0.2616566121290667,29.734519061869367
1389,SLV,Seed cotton,yield_lag,0.3029458686996916,3370.7971677502533,1.0,0.3049741011368496,0.0638462725729279,0.31167929428498187,29.910680398721947
1390,SLV,Sorghum,yield_lag,0.0994946801476761,3370.7971677502533,0.0,32.93531771787093,0.0638462725729279,0.19842469094999834,30.460694176439585
1391,SLV,Soybeans,yield_log_dt,0.021363374668453356,3370.7971677502533,21.0,0.3560282967796411,0.0638462725729279,0.3065737013074819,30.2584860737506
1392,SLV,Sweet potatoes,yield_lead,0.04660443446283767,3370.7971677502533,21.0,0.0280352779387271,0.0638196823419495,0.313631832616974,30.016411638563735
1393,SOM,Cassava,yield_lead,0.002542429505699097,416.077404640296,21.0,2.8753566924187908,0.0037306693665594,0.17518069026358055,32.240631730009326
1394,SOM,"Groundnuts, with shell",yield_lead,0.01631507575883694,416.077404640296,16.0,0.0023022409723125,0.0347368421052631,0.1669659835434447,30.470345781387607
1395,SOM,Maize,yield_lag,0.008059754283390166,416.077404640296,5.0,56.91085686715087,0.0037283557731538,0.15844115568124853,32.95827091846284
1396,SOM,"Rice, paddy",yield_lag,0.017716357948571383,416.077404640296,9.0,0.3828298535934209,0.0037272000522073,0.15737068413736047,31.508328534530886
1397,SOM,Seed cotton,yield_log_dt,0.025908151454180125,416.077404640296,21.0,3.8475732169772527,0.0037272000522073,0.17280706772520957,32.18702698781126
1398,SOM,Sorghum,yield_log_dt,0.19121877763193768,416.077404640296,4.0,66.03646441738238,0.0037283557731538,0.16348028242359608,33.07799185649136
1399,SOM,Sweet potatoes,yield_log_dt,0.0002567297714537592,416.077404640296,21.0,0.0071317530673695,0.0347368421052631,0.16053198955088796,30.959396051695137
1400,SOM,Wheat,yield_log_dt,0.030318343321036265,416.077404640296,21.0,0.7651824103809304,0.0037283557731538,0.16243975234038507,32.645169932423165
1401,SRB,Barley,yield_log_dt,0.001500218438911839,6128.946279743611,0.0,51.65577585693973,0.3476090107250818,0.26145107422254976,18.47077883588815
1402,SRB,Maize,yield_log_dt,0.7695331904974578,6128.946279743611,0.0,519.1026609535329,0.3476090107250818,0.22227080400800187,23.62197289142903
1403,SRB,Millet,yield_log_dt,0.0021500212828103344,6128.946279743611,15.0,0.0226470536011902,0.3480496983784382,0.2159498097002627,26.162542317607066
1404,SRB,Oats,yield_log_dt,0.022525930300232776,6128.946279743611,0.0,27.301432461914374,0.3476090107250818,0.2549054823050297,19.302050062978395
1405,SRB,Potatoes,yield_lead,0.10065409488024207,6128.946279743611,0.0,43.24251881496457,0.3476090107250818,0.25282933032448773,21.317915167436404
1406,SRB,Pulses nes,yield_log_dt,0.30989325335030227,6128.946279743611,0.0,0.0029527729982419,0.4201246537396122,0.2115901016202999,27.91416237515848
1407,SRB,Rapeseed,yield_log_dt,0.0004318035091399822,6128.946279743611,0.0,1.5499764689179756,0.3477499237826003,0.26233987946087295,16.915702523620023
1408,SRB,Rye,yield_lag,0.0775599340051325,6128.946279743611,0.0,2.770135938699241,0.3477499237826003,0.27345755775965125,14.87672818034596
1409,SRB,Sorghum,yield_log_dt,0.0117871965597708,6128.946279743611,13.0,0.8366749653901024,0.3480496983784382,0.21312795698406034,24.61898647987954
1410,SRB,Soybeans,yield_log_dt,0.8313290640554739,6128.946279743611,0.0,41.89506614081802,0.3493017265385686,0.21308753261218544,24.617315257081156
1411,SRB,Sugar beet,yield_log_dt,0.46428045117947914,6128.946279743611,0.0,22.51300796907753,0.3488112306685784,0.21307886936977194,24.6162379959358
1412,SRB,Sunflower seed,yield_log_dt,0.49620933083098845,6128.946279743611,0.0,68.56304290440335,0.3478827186075425,0.2185265020927211,24.639205814140585
1413,SRB,Wheat,yield_lead,0.0019714010260392877,6128.946279743611,0.0,286.84063290953054,0.3476090107250818,0.2554839407029994,19.38691325647328
1414,SSD,Cassava,yield_log_dt,0.03023328472851248,1375.87731816094,2.0,0.7244289470676222,0.0422767318961718,0.2839912674156203,31.26070276034538
1415,SSD,"Groundnuts, with shell",yield_log_dt,0.3571779818850065,1375.87731816094,2.0,156.77834584651646,0.0422242622998502,0.29126295650163714,31.154437664286075
1416,SSD,Maize,yield_log_dt,0.1888276063276701,1375.87731816094,0.0,7.63663300389635,0.042227179347332,0.27797008805093926,31.7841040890408
1417,SSD,Millet,yield_log_dt,0.3567234145164855,1375.87731816094,1.0,26.824134872927186,0.0813388734995383,0.25676802696739515,33.07168730404679
1418,SSD,Pulses nes,yield_lag,0.1045985400975498,1375.87731816094,9.0,8.35164394631829,0.0422592677503757,0.2807382377668713,31.683218102549475
1419,SSD,"Rice, paddy",yield_lag,0.17544469069946547,1375.87731816094,0.0,0.5499083836663772,0.0422242622998502,0.2899350276868456,31.37090874540665
1420,SSD,Sorghum,yield_log_dt,0.001931451375120626,1375.87731816094,0.0,90.5701866411382,0.0799693072517021,0.2767988697483648,33.35411047977686
1421,SSD,Sunflower seed,yield_lag,0.14888283221737958,1375.87731816094,9.0,1.7408620460510065,0.0422778740570296,0.29122172889511255,31.15684450805212
1422,SSD,Yams,yield_lag,0.04263860727212494,1375.87731816094,9.0,5.755262760100777,0.0422592677503757,0.2696261759712954,32.226551300612385
1423,STP,Yams,yield_lag,0.018808966399789743,1335.8211180449005,21.0,0.0499624079966452,0.0019298245614035,0.2571700574305149,27.084427649434783
1424,SUR,Cassava,yield_lead,0.0246355038047896,5710.98481509682,2.0,0.1158404486084823,0.0128525211078671,0.32912135414042254,29.93306924703191
1425,SUR,"Groundnuts, with shell",yield_lead,0.0031651430704858225,5710.98481509682,0.0,0.0612018200383772,0.0049638862645902,0.3529673197934354,31.493242896128375
1426,SUR,Maize,yield_lead,0.04633792687910132,5710.98481509682,0.0,0.0156806047672439,0.0128525211078671,0.3303524437635935,29.828049117054544
1427,SUR,Pulses nes,yield_lag,0.02231000452653539,5710.98481509682,7.0,0.0682146544500028,0.0049986189964707,0.3538840298951953,30.038899715585117
