cropname,country,r2,adj_r2,ftest_pval,coef_sm_dt,coef_tmax_dt,pval_sm_dt,pval_tmax_dt,model,pval_sm_dt_pass,pval_tmax_dt_pass,ftest_pval_pass
Potatoes,Kazakhstan,0.7067317305197585,0.6788014191406878,2.5484921678809387e-06,10.75718670115714,-0.003476507451843837,2.66828218995868e-05,0.880657645653361,Satellite,True,False,True
Potatoes,Kenya,0.8702480893883222,0.8578907645681624,4.871856602288108e-10,11.646935173878921,-0.10365635839503733,1.4498270288780048e-07,0.07450908585812523,Satellite,True,False,True
Potatoes,Kuwait,0.2823907615354776,0.21404702453885638,0.030677800731496292,-9.140299955664362,-0.2036871931194629,0.29531075868745593,0.009071372465920496,Satellite,False,True,True
Potatoes,Kyrgyzstan,0.4985907553168183,0.45083749391842,0.0007112455104674966,6.54273758261165,-0.014153341370906711,0.0008106202435935412,0.5445861836185453,Satellite,True,False,True
Potatoes,Lao People's Democratic Republic,0.5382118340434009,0.4942320087142009,0.0002996742258691293,0.9695094899126403,-0.04375015773887103,0.14917990158371047,0.0020963278208458017,Satellite,False,True,True
Potatoes,Latvia,0.10140183710913075,0.0158210596909526,0.32541534401613237,4.237074669720365,0.01902021127134866,0.14175703563017972,0.4545569188729862,Satellite,False,False,False
Potatoes,Lebanon,0.045421350181276576,-0.045490902182411475,0.6137945459736149,-1.3573808640668412,-0.03279659171642407,0.7113052947956089,0.34794576741121763,Satellite,False,False,False
Potatoes,Lesotho,0.7933107694796494,0.7736260808586636,6.469003834419749e-08,14.16526827322134,0.10310691803436228,8.507465995790988e-08,0.012973181928721609,Satellite,True,True,True
Potatoes,Libya,0.3574968809903529,0.2963061077513388,0.009609261738036091,10.954807638250845,-0.002783708973940008,0.01280871751753124,0.9398230204485578,Satellite,True,False,True
Potatoes,Lithuania,0.12315109204250452,0.039641672237028636,0.2515996525869606,3.301407961836809,-0.005480207900798778,0.16253755954154772,0.7897849780775021,Satellite,False,False,False
Potatoes,Luxembourg,0.07130875110667467,-0.017138034502213628,0.459884961859036,-0.02038497256830507,0.015149257213694173,0.9916297723988219,0.3608908299362835,Satellite,False,False,False
Potatoes,Madagascar,0.12722463903279868,0.039947102936078505,0.2564630325568405,4.239012132805409,0.011458952710854642,0.1552382834164449,0.7295247082552072,Satellite,False,False,False
Potatoes,Malawi,0.053106293818158234,-0.04158307680002604,0.5794451056627793,2.71599508034027,0.001618880552925754,0.30522319155753086,0.923288932967292,Satellite,False,False,False
Potatoes,Mali,0.4498509570544069,0.39483605275984757,0.002539823971475127,4.030492524149949,-0.043489644317580005,0.0776953122905254,0.277889851249347,Satellite,False,False,True
Potatoes,Mauritania,0.666255610202044,0.6344704302212862,9.90482318030367e-06,10.32854995725846,-0.029540896952467526,0.0011682977040352038,0.6422563120339669,Satellite,True,False,True
Potatoes,Mauritius,0.6012108789314572,0.5287037660099039,0.006369248046892808,1.128789986882192,0.09833774268912134,0.004244845481579386,0.005185655096685269,Satellite,True,True,True
Potatoes,Mexico,0.8364499008753474,0.8208737009587138,5.53775225522912e-09,8.313204161469715,-0.008746886196088037,1.72455123443617e-05,0.6810184227846802,Satellite,True,False,True
Potatoes,Mongolia,0.6805051073203976,0.6500770223032926,6.264279991373724e-06,8.050408867189809,0.013495243680201524,4.174808232954896e-05,0.5350406345903697,Satellite,True,False,True
Potatoes,Montenegro,0.061054344680091965,-0.06413840936256232,0.6234525784288565,0.25232290211797576,0.015137329279810876,0.8740914076914685,0.35794036895365344,Satellite,False,False,False
Potatoes,Morocco,0.31452571309682464,0.2492424476774745,0.018963009761673175,5.598952188865786,-0.059240345748981765,0.13878647450402623,0.35520625414421914,Satellite,False,False,True
Potatoes,Mozambique,0.11990830413235809,0.03189913454559379,0.2787913097187933,2.749150891483245,-0.00023933545209758658,0.12040862374803814,0.9913858802569162,Satellite,False,False,False
Potatoes,Myanmar,0.647984956128268,0.6144597138547696,1.7333762941597406e-05,4.884790918073738,-0.01068374313986093,0.0021105148363267227,0.7070003440809818,Satellite,True,False,True
Potatoes,Namibia,0.40961582068399705,0.35338875598723485,0.00395288760713651,12.272978943619677,0.03174360241068468,0.0010084039363932762,0.429128445331878,Satellite,True,False,True
Potatoes,Nepal,0.3139437809594936,0.24860509343182624,0.019132728469239017,2.6504829414135243,0.00027948369026398103,0.022395556238133937,0.9886604706146958,Satellite,True,False,True
Potatoes,Netherlands,0.3113930069325863,0.24581138854521356,0.019892987172383098,4.637277908530054,0.05969942515914659,0.167903220407422,0.006525487243553215,Satellite,False,True,True
Potatoes,New Caledonia,0.0956616340616655,0.005227797467831974,0.3658554751594627,0.9101071889859635,-0.049910656107027294,0.5459252466205344,0.2047948009441985,Satellite,False,False,False
Potatoes,New Zealand,0.01667405343110062,-0.07697603671831854,0.838153837617998,0.46543450198889835,0.01299919951860267,0.772766292605292,0.5681413167838374,Satellite,False,False,False
Potatoes,Nicaragua,0.476513247490834,0.4266573662994848,0.0011181750710971949,4.413371326709587,-0.004346674851283762,0.041375542897437875,0.8873204762766825,Satellite,True,False,True
Potatoes,Niger,0.3323743399587207,0.268790943764313,0.014374631280779714,3.283327876051881,-0.05143301916515656,0.13460821513219962,0.4008376231918851,Satellite,False,False,True
Potatoes,Nigeria,0.053617979027495544,-0.036513642017504955,0.5606580366294486,0.37663297783766175,0.018754895706958617,0.8288310612921711,0.29933773363384497,Satellite,False,False,False
Potatoes,North Macedonia,0.11339422778463004,0.0289555828117376,0.2825991306625932,2.325977802721246,0.00643484420138315,0.1448815682339471,0.7134472346644819,Satellite,False,False,False
Potatoes,Norway,0.397199252814323,0.3369191780957552,0.00633487164250282,-1.8786593962670357,0.06469342206476707,0.4464173473858539,0.003064380048546852,Satellite,False,True,True
Potatoes,Oman,0.08553815719965818,-0.005908027080376188,0.4089365101908555,2.992904843389942,-0.047327432891710854,0.44945804157820834,0.3654989424354119,Satellite,False,False,False
Potatoes,Pakistan,0.5053599223326692,0.4582513435072091,0.0006166484833239838,6.042396521084335,0.015990491572363923,0.002641574408718755,0.37189934266602487,Satellite,True,False,True
Potatoes,Panama,0.05879332477517207,-0.030845406198621195,0.5292885334302089,-0.2164483371618679,0.008028065908235968,0.8724857494608691,0.27690125133951227,Satellite,False,False,False
Potatoes,Papua New Guinea,0.5602511884730803,0.5162763073203883,0.00027042494122560354,3.4378771961382717,-0.015668801071229147,0.0003278200138364114,0.0751309260923922,Satellite,True,False,True
Potatoes,Paraguay,0.32532165474231256,0.2610665742415803,0.0160515174950771,3.3461201949665615,0.028263945141708536,0.004604195470260628,0.14238494974613072,Satellite,True,False,True
Potatoes,Peru,0.2742735613452023,0.20515675766379293,0.03452358777341775,5.664328106385257,0.012678869666910238,0.011001216080185294,0.4320180537334921,Satellite,True,False,True
Potatoes,Philippines,0.4243191761820556,0.36949243105653706,0.003033252143216892,2.6669348621185742,-0.0555893373535904,0.14301704540818658,0.028674149035837163,Satellite,False,True,True
Potatoes,Poland,0.0670972565815896,-0.021750623743973296,0.4822607168156815,3.130262857470194,0.020410718153757258,0.28253342880941923,0.29919536584939943,Satellite,False,False,False
Potatoes,Portugal,0.557422232458967,0.5152719688836305,0.00019181860785266432,7.187759570611275,0.02088245880346922,7.030954543481188e-05,0.23994663974396066,Satellite,True,False,True
Potatoes,Republic of Korea,0.1792755813321475,0.10111135098282809,0.12562388712504036,1.4301140492153914,0.034037063294525584,0.3148547424405371,0.04823862895842166,Satellite,False,True,False
Potatoes,Republic of Moldova,0.6203445228307771,0.5841868583384702,3.833465258401775e-05,12.047426723454507,0.04458575869236173,4.9743002595067934e-05,0.1679720853748589,Satellite,True,False,True
Potatoes,Romania,0.5397776384229813,0.49594693732040807,0.0002891751866224451,7.316658223513853,0.04790354628562667,8.917846116731619e-05,0.01773023008164295,Satellite,True,True,True
Potatoes,Russian Federation,0.10035578127708733,0.0146753794939527,0.32941496979834883,1.8745907965766326,-0.0014306743446469913,0.20526916378035584,0.9075333133623638,Satellite,False,False,False
Potatoes,Rwanda,0.0578737999969442,-0.036338820003361416,0.5509228867928985,0.889268246855038,-0.012787488319585774,0.5610670305156087,0.4210059142733562,Satellite,False,False,False
Potatoes,Saudi Arabia,0.00967863346603215,-0.08463768715625064,0.9029206107808623,2.472834868036404,0.015748301091076097,0.6593399328162888,0.7936162956413264,Satellite,False,False,False
Potatoes,Senegal,0.7233693706359412,0.6970235964107927,1.3802341878268e-06,9.118146073297629,0.07841154651861829,4.14219721537445e-07,0.07147687107720738,Satellite,True,False,True
Potatoes,Serbia,0.42585298960685936,0.34930005488777394,0.015583797934159397,5.045839540542769,0.06979671363016028,0.007573736908376914,0.007021284811029081,Satellite,True,True,True
Potatoes,Slovakia,0.00631692462412603,-0.08831955874500497,0.9356272784830789,0.26748472741215046,-0.0033536024291767226,0.9039905402206062,0.8840125339224081,Satellite,False,False,False
Potatoes,Slovenia,0.15705786198435034,0.07677765836381223,0.16629397953056965,2.574852918770645,0.0344425333857269,0.24344511808759317,0.0661672538404503,Satellite,False,False,False
Potatoes,South Africa,0.7214851620878105,0.6949599394295067,1.482202497752751e-06,8.74075680505704,-0.024468585870001495,0.00020597394424236618,0.49779361529330346,Satellite,True,False,True
Potatoes,Spain,0.47973242252879345,0.43018312943629755,0.0010480475826926848,6.0041221469978545,0.006951515642746752,0.0015706913832707022,0.6698159993982284,Satellite,True,False,True
Potatoes,Sri Lanka,0.09809927192800505,0.007909199120805455,0.3561126286826142,0.8441009580711196,0.012060353782090217,0.1729235875891146,0.42098257939835804,Satellite,False,False,False
Potatoes,Sudan,0.6878214786823883,0.6184484739451412,0.005306566198075487,4.763144588578422,-0.04025915840907728,0.014763949715550069,0.24660943227590806,Satellite,True,False,True
Potatoes,Sudan (former),0.6931411502495689,0.6249502947494731,0.004911610707424881,11.78636267549275,0.05236709715815974,0.0020504380487376,0.39253419912837173,Satellite,True,False,True
Potatoes,Sweden,0.2739936263799546,0.20485016222566454,0.034663670726252836,6.196010353919524,0.03757434612851267,0.022515078618801112,0.08920248874527657,Satellite,True,False,True
Potatoes,Switzerland,0.24820712409722778,0.17660780258267794,0.05000704159935984,-0.08850489568181108,0.021449222763040725,0.9559653180786484,0.029648325308576497,Satellite,False,True,False
Potatoes,Syrian Arab Republic,0.47831236392230325,0.42862782715299874,0.0010784765672234445,8.657527391837501,-0.049297984742208326,0.0031198503033226716,0.1860828953846131,Satellite,True,False,True
Potatoes,Tajikistan,0.6212163386125475,0.5851417041946949,3.7420362974500565e-05,7.79071696169026,-0.016538812993523715,0.00036505621956307497,0.5120077525514454,Satellite,True,False,True
Potatoes,Thailand,0.7996069511742856,0.7805218989051699,4.6748518705843284e-08,3.301703927471964,-0.031375866256347654,0.03585141051016633,0.31066271933610506,Satellite,True,False,True
Potatoes,Timor-Leste,0.12121947815580048,0.03752609512301952,0.25748055309264195,13.91221727206813,0.12574368657947435,0.10403332235319836,0.3185678010490979,Satellite,False,False,False
Potatoes,Tunisia,0.12162739242007559,0.03379013166208311,0.2733932807499859,2.610255610020108,-0.012608982723560746,0.32935238142912515,0.7620310964090844,Satellite,False,False,False
Potatoes,Turkey,0.20433105949135077,0.12855306515719367,0.09071732941508749,0.7754550671868565,-0.04020124635059176,0.6376512708005795,0.07541765222741033,Satellite,False,False,False
Potatoes,Turkmenistan,0.6113207262142759,0.5743036525203974,4.905796369303777e-05,19.40883348554881,0.0096080865928884,0.0022862536356447844,0.8815146665687774,Satellite,True,False,True
Potatoes,Uganda,0.3792874198273687,0.3201719360014037,0.006688839086822374,3.9732751266727693,-0.009866468966591819,0.008141798576407467,0.719383262598202,Satellite,True,False,True
Potatoes,Ukraine,0.20181445260918152,0.12579678142910344,0.09377574609305289,4.4099879113691,0.04656632122264424,0.07053653095031309,0.048379682407772684,Satellite,False,True,False
Potatoes,United Arab Emirates,0.1696396222715002,0.09055768153545252,0.14200364323877332,8.798517390411828,0.0679590536143138,0.061015560677533685,0.32832282475934393,Satellite,False,False,False
Potatoes,United Kingdom of Great Britain and Northern Ireland,0.20983922161172464,0.13458581414617454,0.08433588761581537,7.022361618831919,0.06739388348350055,0.1565584878060313,0.03404278007973668,Satellite,False,True,False
Potatoes,United Republic of Tanzania,0.5173337935218563,0.4713655833810806,0.00047675183934013714,3.069653094770267,-0.03570047522682195,0.003405726034989143,0.11257318517335839,Satellite,True,False,True
Potatoes,United States of America,0.09919950760199725,0.0134089845164731,0.33388772766660924,0.22261783216460246,-0.015147814143564638,0.888263635665655,0.4008132449223518,Satellite,False,False,False
Potatoes,Uruguay,0.052131771435323215,-0.03814139318988419,0.5699721660573559,1.1658941293040452,0.013068723925219463,0.30005159387629715,0.6770903556263455,Satellite,False,False,False
Potatoes,Uzbekistan,0.5941788058245749,0.5555291682840582,7.718174746814179e-05,5.661451843248236,-0.02057430383076959,0.0046776328767544765,0.3812329930222754,Satellite,True,False,True
Potatoes,Venezuela (Bolivarian Republic of),0.8345433316758024,0.8179976648433827,1.5375978044738293e-08,2.5701318365133456,0.0054456410804071065,2.600697185332806e-07,0.44188196906259436,Satellite,True,False,True
Potatoes,Viet Nam,0.11023470542523861,0.025495153560975536,0.29335422754341184,1.3850120405670654,-0.00045199577479689956,0.13911449908441842,0.9792546794680186,Satellite,False,False,False
Potatoes,Yemen,0.34119154627623627,0.2784478840168302,0.012501761658101716,9.15238817581846,0.014979731501112644,0.004258553596366821,0.5268159580042836,Satellite,True,False,True
Potatoes,Zambia,0.046501729141007586,-0.048848097944891755,0.6211537307729154,2.0740294267183605,-1.3703295623955488e-05,0.3537162347059849,0.9987812273747856,Satellite,False,False,False
Potatoes,Zimbabwe,0.33035790612881766,0.2665824686172764,0.01483709337605667,6.548758252412101,0.0458284413589813,0.004392868219989909,0.26046126223439536,Satellite,True,False,True
Pulses nes,Afghanistan,0.6503971232133847,0.617101611138469,1.6126401769491148e-05,16.971499776809754,-0.019585481206745012,0.0008331760244438682,0.6871235406017178,Satellite,True,False,True
Pulses nes,Albania,0.6027457968824121,0.5649120632521656,6.169063771369564e-05,0.29930331123612586,-0.03652010444674739,0.6992731033360182,6.177398235571361e-05,Satellite,False,True,True
Pulses nes,Algeria,0.1472551530204802,0.06604135807004963,0.18775892449345755,1.9179941893242536,-0.03613917852723454,0.4907395248215599,0.2123437236402256,Satellite,False,False,False
Pulses nes,Armenia,0.0505547724625538,-0.05493914170827363,0.6269447101576174,1.5257274242432752,-0.0006211221715871495,0.5048627946066732,0.9805217667715871,Satellite,False,False,False
Pulses nes,Austria,0.24934219101867283,0.17785097111568926,0.04921993910124293,-0.25837675832242574,-0.03323738304597165,0.8804752134689444,0.05764923415675158,Satellite,False,False,True
Pulses nes,Azerbaijan,0.16486168508463173,0.08532470271173942,0.15082151320672002,2.7954290686602614,0.022758895044371567,0.054556429655259066,0.3672573832541527,Satellite,False,False,False
Pulses nes,Bangladesh,0.5036989682589268,0.4564322033312055,0.0006387403756636307,-5.761486426285721,0.03896198236204603,0.0005953006839158316,0.3517205437438973,Satellite,True,False,True
Pulses nes,Benin,0.3601168623862038,0.2991756111848898,0.009205703639686078,4.760960676588297,0.05306800551329297,0.0029599893740092456,0.14713333396701136,Satellite,True,False,True
Pulses nes,Bhutan,0.024986600527288183,-0.06787181847011303,0.7666747036142907,-0.33186502124308837,-0.012504837268286776,0.8603903757811838,0.47160209327272495,Satellite,False,False,False
Pulses nes,Botswana,0.19205984625682437,0.11126583088250674,0.11852007736276259,16.01590775645657,0.24106738415731555,0.05633466828999961,0.10753302353672924,Satellite,False,False,False
Pulses nes,Bulgaria,0.5073991783591563,0.4417190688070438,0.004939846900959706,1.8867051674662456,-0.02543838597428078,0.07092860497269564,0.19830338444635487,Satellite,False,False,True
Pulses nes,Burkina Faso,0.17696901538436072,0.0985851120876331,0.12938083407646064,3.5837260619030626,0.07668321795590341,0.04574522668415859,0.15106732925006386,Satellite,True,False,False
Pulses nes,Cameroon,0.05032503709229608,-0.040120197470342456,0.5814834774960393,0.356188164633536,-0.006217679909239318,0.7845983050332457,0.4969346704554908,Satellite,False,False,False
Pulses nes,Central African Republic,0.07630967275563605,-0.011660834600970116,0.4345373941561653,-1.1199573307041373,-0.0055463019210003055,0.23033798719942197,0.5504540958311294,Satellite,False,False,False
Pulses nes,Chad,0.5463860601103585,0.5031847325018212,0.00024843176161162866,2.9018900764500666,-0.015137757543398673,0.0007249220688634761,0.41254518835066434,Satellite,True,False,True
Pulses nes,"China, mainland",0.21037243854229926,0.13516981364156577,0.08374022749514426,1.1446783440909658,-0.03942360474800864,0.3135919729624713,0.04896144988379532,Satellite,False,True,False
Pulses nes,Comoros,0.07959027147791942,-0.08775695188973165,0.6337188162248374,-0.8568303404971975,0.0037405514800884533,0.35872495238248314,0.8541003747955143,Satellite,False,False,False
Pulses nes,Cyprus,0.033754615720357206,-0.05826875421103739,0.6972973895908198,5.0441973090581405,0.07668468079192757,0.43519411111719286,0.5363826968502177,Satellite,False,False,False
Pulses nes,Czechia,0.5807984491485548,0.5408744919246076,0.00010850262545490924,-2.365109941506651,-0.04723112179664476,0.0653519957959418,5.1844269511021614e-05,Satellite,False,True,True
Pulses nes,Democratic Republic of the Congo,0.1583620488190629,0.0782060534684974,0.16361222849880297,-0.7294490845690935,0.027281642350592925,0.7662823291599253,0.060032373670377615,Satellite,False,False,False
Pulses nes,Denmark,0.35509995164473007,0.2691132785306941,0.03725572946341873,1.0924581534724822,-0.030125838366557578,0.4793903404248866,0.0466214551067259,Satellite,False,True,True
Pulses nes,Egypt,0.13326471301531628,0.050718495207251024,0.2227450289523211,-1.074808346450916,-0.034867599646654764,0.7410425252425082,0.08971660739044475,Satellite,False,False,False
Pulses nes,Eritrea,0.2746981398127879,0.2056217721759105,0.03431210076756353,16.807509818621508,0.06099774819023038,0.01049853527909716,0.3258183063545098,Satellite,True,False,True
Pulses nes,Estonia,0.34057360711649787,0.19403440869794175,0.15354952033512415,0.2542484252315007,0.017234697418116517,0.8442361797540733,0.059505205866884514,Satellite,False,False,False
Pulses nes,Eswatini,0.1866790832369004,0.10534699156059035,0.12665414722093132,6.750573201579884,0.021879789941047393,0.04775186426145309,0.72555134624508,Satellite,True,False,False
Pulses nes,Ethiopia,0.655253299571758,0.6224202804833541,1.392359048337672e-05,12.230993527690657,0.004767416042865354,1.7024100051167114e-05,0.9019975516692846,Satellite,True,False,True
Pulses nes,Fiji,0.3819153554820921,0.3230501512422913,0.006397400202710895,4.548388501299348,-0.0012442662945966933,0.001810197577187188,0.9384625866188949,Satellite,True,False,True
Pulses nes,France,0.4181139743775578,0.36269625765161084,0.00339467528277337,1.4451005588642125,-0.0072453639723553485,0.08044720543771437,0.3441187006120413,Satellite,False,False,True
Pulses nes,Gabon,0.18913136153500854,0.11190577691929493,0.11065735610064019,-0.9598449417137933,0.037922662046372374,0.6466547113886523,0.04827237616928511,Satellite,False,True,False
Pulses nes,Gambia,0.35993894140735594,0.26146800931618,0.05500968214005609,3.4174549022191867,0.013241637248169113,0.01896724561472329,0.6943057632248919,Satellite,True,False,False
Pulses nes,Germany,0.36172217420531594,0.2766184640993581,0.03448047004201184,-2.8891299351141266,-0.06162452972327938,0.3822964788543032,0.016691828982152847,Satellite,False,True,True
Pulses nes,Ghana,0.2594703885800389,0.1889437589209949,0.04267715961726353,2.5761179536995202,0.037197508941796936,0.013722055699300758,0.23213074352779203,Satellite,True,False,True
Pulses nes,Greece,0.48153088062679683,0.4321528692579203,0.001010625823863112,-0.3771810299039066,-0.03671045753694194,0.5741977079009171,0.00030010594060640695,Satellite,False,True,True
Pulses nes,Guatemala,0.4237364876755355,0.3688542484065388,0.003065644420267245,1.300341473803444,-0.023778060297772855,0.051208455296131494,0.1478869709259212,Satellite,False,False,True
Pulses nes,Guinea,0.07650053402430335,-0.011451796068620235,0.4335955443542934,1.0624660833148336,0.008292659538867823,0.23855733742611626,0.4166707562563744,Satellite,False,False,False
Pulses nes,Guinea-Bissau,0.12954170232908002,0.04664091207470655,0.23299879792319403,0.8496970184141412,0.023514823438008287,0.3060302466832506,0.1549216694635592,Satellite,False,False,False
Pulses nes,Hungary,0.4735816691137794,0.4234465899817583,0.0011857019666219682,1.4963441461009042,-0.028984377294834437,0.26285062945623483,0.14208900781806572,Satellite,False,False,True
Pulses nes,India,0.520978225190641,0.4753571037802258,0.0004402812419569592,4.075555130828537,0.043639203403530086,0.00010517587839426842,0.1141854275920304,Satellite,True,False,True
Pulses nes,Indonesia,0.6992374334935487,0.6705933795405533,3.321618208431967e-06,1.8625303373818975,0.001853149306733518,1.1729453934442e-05,0.48893735780753644,Satellite,True,False,True
Pulses nes,Iran (Islamic Republic of),0.6144768254169581,0.5777603325995255,4.503292327253142e-05,14.352407734260252,0.0780691840751382,3.5193127514208224e-05,0.04616496196779467,Satellite,True,True,True
Pulses nes,Israel,0.17519440511290763,0.0966414913141368,0.13234019839681832,7.785349450902502,-0.039084035736490504,0.05845027763394457,0.4179280444688107,Satellite,False,False,False
Pulses nes,Italy,0.022452765758060433,-0.12793911643300704,0.8627706913285562,1.5840146558295676,-0.0019496448160660784,0.6658605740160293,0.931050601136057,Satellite,False,False,False
Pulses nes,Kenya,0.8480818043163173,0.832889984747949,6.547838164389073e-09,11.748967489067251,-0.05319282794664424,3.035305570142736e-07,0.3861691225896472,Satellite,True,False,True
Pulses nes,Kyrgyzstan,0.5213176437618972,0.4681307152909968,0.0013195528255422952,4.770114985724947,-0.02298442071167607,0.006972904746851234,0.3747463633474114,Satellite,True,False,True
Pulses nes,Lao People's Democratic Republic,0.18092081696452766,0.10291327572305398,0.1230047347060941,0.3738496904107892,-0.022853400710304887,0.5976137248233739,0.06347614293175147,Satellite,False,False,False
Pulses nes,Latvia,0.18794217315264217,0.1106033325005128,0.11237327650750191,-1.3144193148232057,-0.035974387918051534,0.46044141707730746,0.038894843939236444,Satellite,False,True,False
Pulses nes,Lebanon,0.005928759371272241,-0.08874469211717817,0.9394720179697877,0.9860230007241985,-0.006531669102382438,0.794123118724404,0.8147279362488501,Satellite,False,False,False
Pulses nes,Liberia,0.069637599833277,-0.023398640183395436,0.48587158839290034,3.3898137651049067,0.013154932314327843,0.2837734235090547,0.2968235368528352,Satellite,False,False,False
Pulses nes,Lithuania,0.12577644787643916,0.04251706195990945,0.2438014453575527,-0.6374550493321498,-0.023430117039715186,0.6613433178151377,0.09710755191578971,Satellite,False,False,False
Pulses nes,Luxembourg,0.2990892447821284,0.22899816926034122,0.028617206755524188,2.832798871643854,0.010475837625762555,0.0417595473040306,0.5508371411769772,Satellite,True,False,True
Pulses nes,Madagascar,0.22296891415865883,0.14526580557452462,0.08023870945901682,2.317072845967755,0.030223902354540845,0.027886454123182886,0.10509570643943149,Satellite,True,False,False
Pulses nes,Mali,0.5774651293230199,0.5372237130680693,0.00011791168273085678,5.065134042194784,-0.0014939487994448904,0.005529049296283327,0.9576869756184977,Satellite,True,False,True
Pulses nes,Mauritania,0.6916931612097836,0.6623306051345249,4.3084708765753905e-06,9.84537628097361,-0.026175538600015032,0.0002815130552089576,0.7048156050652437,Satellite,True,False,True
Pulses nes,Mexico,0.44111848751181926,0.3878916767986591,0.002222579518750192,0.17726757711588292,-0.10051019371787122,0.9366912047957002,0.010470007845974528,Satellite,False,True,True
Pulses nes,Mongolia,0.6796884674949086,0.6491826072563285,6.434459039705539e-06,12.327839504652038,0.04619067514225044,1.577078391385372e-05,0.06336653002320505,Satellite,True,False,True
Pulses nes,Morocco,0.5132153623848004,0.4668549207071623,0.0005212392019335833,17.145647544783913,-0.0349397617661132,0.001014823963521176,0.4543870164421835,Satellite,True,False,True
Pulses nes,Mozambique,0.021227493774744977,-0.07664975684778064,0.8068960973361312,-0.7690843686353561,-0.02209143561174884,0.7294887928901193,0.5281755873496692,Satellite,False,False,False
Pulses nes,Namibia,0.36009786015447065,0.2961076461699177,0.011511598253007536,8.651243532958164,0.12042006312788663,0.0036681279064000776,0.007710410991249182,Satellite,True,True,True
Pulses nes,Nepal,0.24460995178442257,0.172668042430558,0.052577292639613735,2.063948798181975,-0.006547960527477386,0.045785797038342846,0.726086733535219,Satellite,True,False,False
Pulses nes,New Caledonia,0.1932812625280661,0.116450906578358,0.10485339946590747,2.409960697706839,0.011140874661523087,0.03747128495059472,0.5283006397810671,Satellite,True,False,False
Pulses nes,Niger,0.22961036491225673,0.15623992347532867,0.0646337756784341,3.4470274432682912,-0.010589308078852088,0.10813397172369978,0.8588309023767398,Satellite,False,False,False
Pulses nes,Nigeria,0.051898672220006326,-0.03839669233046927,0.5714456423616207,1.4646606647066516,0.02345445963669123,0.2986426477575522,0.48855942585103806,Satellite,False,False,False
Pulses nes,North Macedonia,0.34168995248942624,0.27899375748841915,0.012402809629520804,-0.042110119883835846,-0.029590268749150134,0.9632021317451098,0.014138359282095302,Satellite,False,True,True
Pulses nes,Pakistan,0.3718496067619709,0.3120257597869204,0.0075799820620456185,2.5098593093437698,-0.05408762352796319,0.26338846703446056,0.31672603180366415,Satellite,False,False,True
Pulses nes,Panama,0.47964974961187135,0.4146059683133553,0.0053748474559847164,5.945092760748119,-0.04529042218581335,0.07076747568524983,0.24694286520537853,Satellite,False,False,True
Pulses nes,Papua New Guinea,0.44988634852134557,0.39197964836569765,0.003422141894573883,0.7375103722552786,-0.0032978158804746996,0.0009058773722298893,0.45392389537469935,Satellite,True,False,True
Pulses nes,Peru,0.3655365173544334,0.3020901690898766,0.010569788756855604,1.9860180717588498,0.00886122749929592,0.0034971327600037726,0.1429801035945097,Satellite,True,False,True
Pulses nes,Philippines,0.3109807282403697,0.2453598452156429,0.02001840064338715,1.6843063003772096,0.017970893007373208,0.006674188773366992,0.23386224571890712,Satellite,True,False,True
Pulses nes,Poland,0.24158672017100902,0.16935688399681936,0.05482924345618927,-1.579826236257805,-0.035313036926500466,0.3642369828983931,0.022919182444693577,Satellite,False,True,False
Pulses nes,Republic of Korea,0.00252283501916295,-0.09247499021710737,0.9738254131706767,0.2471590313735511,0.0005151660980635443,0.8271730878920381,0.9769372842229953,Satellite,False,False,False
Pulses nes,Romania,0.4395154729548463,0.3861359941886411,0.002290435634651685,2.7404496695235885,-0.02969390837493922,0.11250277232789471,0.26656043493912635,Satellite,False,False,True
Pulses nes,Russian Federation,0.2532072476669065,0.18208412839708799,0.04662308336032123,0.6290605104687785,-0.029211048274997663,0.7026457639187571,0.04488124544448469,Satellite,False,True,True
Pulses nes,Saudi Arabia,0.012797338822675974,-0.08122196224183109,0.8735068856580075,-5.418400050366567,-0.0011480362963388266,0.6073012035964717,0.9890348300363716,Satellite,False,False,False
Pulses nes,Senegal,0.6958567349990469,0.6668907097608608,3.735262605672888e-06,5.929714357686673,0.02860245316416805,2.2152526922120286e-06,0.35137917248681183,Satellite,True,False,True
Pulses nes,Sierra Leone,0.01789834331360851,-0.08031182235503076,0.8347653935795148,0.12302202345294011,-0.005868059673856672,0.9413621281060984,0.5679835199301778,Satellite,False,False,False
Pulses nes,Slovakia,0.3051540082208615,0.2389781994799911,0.02186904632851631,-0.3205219538024911,-0.036094950741338734,0.8402714463273274,0.05762137385033609,Satellite,False,False,True
Pulses nes,Slovenia,0.17651766766470023,0.08501963073855578,0.17413600353262632,2.1442019066108884,0.006063300667618757,0.07230537795340805,0.572482846299405,Satellite,False,False,False
Pulses nes,Solomon Islands,0.004214312631166339,-0.16174996859697277,0.9749790384406539,0.13300240915361666,0.0014416162444461321,0.8375033861334347,0.9002166913953493,Satellite,False,False,False
Pulses nes,South Sudan,0.23162537033158148,0.06087545262748839,0.3055473881363831,0.3967033141602706,-0.040700687628267056,0.8097508933487212,0.21801749895473274,Satellite,False,False,False
Pulses nes,Spain,0.4584819964584588,0.40690885326402626,0.0015956419641804994,6.874456117451269,-0.01656055948912969,0.0083347402479466,0.5158296903831037,Satellite,True,False,True
